account_id,account_name,industry,account_owner,account_code,tax_id,region_code,created_ts,source_system
EACC5029,Mehta Services,Transportation,Rohit Kapoor,AC029,TAX029,Central,2025-09-16 00:00:00,ERP
EACC5585,Mehta Healthcare,Transportation,Kavita Iyer,AC585,TAX585,North,2025-01-25 00:00:00,ERP
EACC5792,Pandey Services,Manufacturing,Alok Patel,AC792,TAX792,West,2024-07-14 00:00:00,ERP
EACC5805,Mehta Finance,Technology,Anita Reddy,AC805,TAX805,West,2025-01-05 00:00:00,ERP
EACC5359,Bajaj Industries,Transportation,Sachin Sharma,AC359,TAX359,West,2026-01-06 00:00:00,ERP
EACC5174,Kaur Textiles,Healthcare,Rahul Joshi,AC174,TAX174,Central,2024-02-13 00:00:00,ERP
EACC5111,Shah Logistics,Manufacturing,Sanjay Kumar,AC111,TAX111,Central,2025-10-14 00:00:00,ERP
EACC5399,Rao Industries,Manufacturing,Kavita Agarwal,AC399,TAX399,West,2025-01-14 00:00:00,ERP
EACC5328,Rao Foods,Transportation,Prakash Guptha,AC328,TAX328,Central,2025-02-28 00:00:00,ERP
EACC5108,Desai Foods,Healthcare,Meera Desai,AC108,TAX108,East,2024-06-23 00:00:00,ERP
EACC5034,Gupta Healthcare,Financial Services,Suresh Chopra,AC034,TAX034,West,2024-07-12 00:00:00,ERP
EACC5114,Singh Traders,Retail,Ramesh Sharma,AC114,TAX114,West,2025-06-25 00:00:00,ERP
EACC5615,Mishra Technologies,Transportation,Jane Kaur,AC615,TAX615,Central,2025-02-22 00:00:00,ERP
EACC5226,Chopra Consulting,Manufacturing,Vikas Desai,AC226,TAX226,West,2024-01-07 00:00:00,ERP
EACC5337,Rao Textiles,Manufacturing,Meena Banerjee,AC337,TAX337,Central,2025-12-07 00:00:00,ERP
EACC5224,Rao Technologies,Retail,Kavita Desai,AC224,TAX224,East,2025-12-27 00:00:00,ERP
EACC5230,Bajaj Foods,Retail,Rekha Iyer,AC230,TAX230,North,2024-05-25 00:00:00,ERP
EACC5564,Malhotra Foods,Retail,Karan Reddy,AC564,TAX564,Central,2024-07-07 00:00:00,ERP
EACC5911,Gupta Services,Technology,Anjali Malhotra,AC911,TAX911,South,2024-10-22 00:00:00,ERP
EACC5699,Rao Solutions,Retail,Jane Iyer,AC699,TAX699,West,2025-08-20 00:00:00,ERP
EACC5422,Iyer Foods,Transportation,Arjun Sharma,AC422,TAX422,East,2025-09-30 00:00:00,ERP
EACC5027,Rao Finance,Healthcare,Ramesh Yadav,AC027,TAX027,West,2025-06-07 00:00:00,ERP
EACC5689,Yadav Textiles,Manufacturing,Rajiv Kaur,AC689,TAX689,West,2024-05-22 00:00:00,ERP
EACC5463,Sharma Services,Financial Services,John Rao,AC463,TAX463,North,2024-06-18 00:00:00,ERP
EACC5420,Banerjee Enterprises,Transportation,Ajay Pandey,AC420,TAX420,West,2025-02-08 00:00:00,ERP
EACC5636,Chopra Enterprises,Manufacturing,John Sharma,AC636,TAX636,North,2024-11-24 00:00:00,ERP
