transaction_id,customer_id,account_id,transaction_type,amount,currency,opportunity_id,opportunity_stage,campaign_id,transaction_date,source_system
SFTXN5811,SF1811,SFACC1811,Payment,27790,USD,OPP0811,Proposal,CAMP013,2024-05-26 00:00:00,Salesforce
SFTXN5105,SF1105,SFACC1105,Payment,7310,USD,OPP0105,Proposal,CAMP018,2025-10-02 00:00:00,Salesforce
SFTXN5499,SF1499,SFACC1499,Payment,18508,USD,OPP0499,Prospecting,CAMP036,2024-01-13 00:00:00,Salesforce
SFTXN5346,SF1346,SFACC1346,Payment,40771,USD,OPP0346,Qualification,CAMP018,2024-04-18 00:00:00,Salesforce
SFTXN5224,SF1224,SFACC1224,Credit,48841,USD,OPP0224,Qualification,CAMP043,2024-02-14 00:00:00,Salesforce
SFTXN5433,SF1433,SFACC1433,Invoice,20175,USD,OPP0433,Closed Lost,CAMP003,2025-09-20 00:00:00,Salesforce
SFTXN5039,SF1039,SFACC1039,Invoice,48959,USD,OPP0039,Proposal,CAMP040,2024-10-05 00:00:00,Salesforce
SFTXN5206,SF1206,SFACC1206,Credit,26068,USD,OPP0206,Negotiation,CAMP014,2025-04-11 00:00:00,Salesforce
SFTXN5023,SF1023,SFACC1023,Order,47333,USD,OPP0023,Closed Won,CAMP011,2025-07-25 00:00:00,Salesforce
SFTXN5934,SF1934,SFACC1934,Order,16758,USD,OPP0934,Prospecting,CAMP002,2024-11-11 00:00:00,Salesforce
SFTXN5380,SF1380,SFACC1380,Invoice,10086,USD,OPP0380,Closed Lost,CAMP005,2025-08-13 00:00:00,Salesforce
SFTXN5027,SF1027,SFACC1027,Invoice,47462,USD,OPP0027,Closed Lost,CAMP044,2025-06-29 00:00:00,Salesforce
SFTXN5924,SF1924,SFACC1924,Refund,41094,USD,OPP0924,Closed Won,CAMP036,2024-03-07 00:00:00,Salesforce
SFTXN5310,SF1310,SFACC1310,Invoice,38984,USD,OPP0310,Prospecting,CAMP017,2024-12-24 00:00:00,Salesforce
SFTXN5312,SF1312,SFACC1312,Payment,19005,USD,OPP0312,Qualification,CAMP014,2024-06-30 00:00:00,Salesforce
SFTXN5561,SF1561,SFACC1561,Payment,4128,USD,OPP0561,Closed Won,CAMP001,2024-12-27 00:00:00,Salesforce
SFTXN5880,SF1880,SFACC1880,Refund,44447,USD,OPP0880,Closed Lost,CAMP013,2025-12-20 00:00:00,Salesforce
SFTXN5174,SF1174,SFACC1174,Payment,15055,USD,OPP0174,Prospecting,CAMP003,2025-11-01 00:00:00,Salesforce
SFTXN5430,SF1430,SFACC1430,Credit,43695,USD,OPP0430,Negotiation,CAMP040,2025-04-22 00:00:00,Salesforce
SFTXN5845,SF1845,SFACC1845,Credit,11022,USD,OPP0845,Negotiation,CAMP024,2024-10-19 00:00:00,Salesforce
SFTXN5053,SF1053,SFACC1053,Order,13638,USD,OPP0053,Negotiation,CAMP031,2025-05-06 00:00:00,Salesforce
SFTXN5623,SF1623,SFACC1623,Order,48808,USD,OPP0623,Prospecting,CAMP002,2026-01-21 00:00:00,Salesforce
SFTXN5091,SF1091,SFACC1091,Refund,38239,USD,OPP0091,Closed Won,CAMP050,2024-10-24 00:00:00,Salesforce
SFTXN5362,SF1362,SFACC1362,Refund,15519,USD,OPP0362,Closed Won,CAMP008,2025-01-22 00:00:00,Salesforce
SFTXN5579,SF1579,SFACC1579,Order,30244,USD,OPP0579,Prospecting,CAMP032,2025-05-15 00:00:00,Salesforce
SFTXN5637,SF1637,SFACC1637,Refund,15290,USD,OPP0637,Proposal,CAMP045,2024-12-19 00:00:00,Salesforce
SFTXN5875,SF1875,SFACC1875,Refund,25855,USD,OPP0875,Closed Won,CAMP020,2025-10-25 00:00:00,Salesforce
SFTXN5944,SF1944,SFACC1944,Order,33246,USD,OPP0944,Closed Won,CAMP038,2024-11-11 00:00:00,Salesforce
SFTXN5184,SF1184,SFACC1184,Payment,22946,USD,OPP0184,Closed Lost,CAMP049,2025-06-09 00:00:00,Salesforce
SFTXN5939,SF1939,SFACC1939,Payment,39320,USD,OPP0939,Negotiation,CAMP013,2025-12-06 00:00:00,Salesforce
SFTXN5070,SF1070,SFACC1070,Payment,5740,USD,OPP0070,Negotiation,CAMP009,2024-09-05 00:00:00,Salesforce
SFTXN5769,SF1769,SFACC1769,Order,27466,USD,OPP0769,Negotiation,CAMP042,2025-08-22 00:00:00,Salesforce
SFTXN5001,SF1001,SFACC1001,Refund,3601,USD,OPP0001,Negotiation,CAMP006,2024-02-13 00:00:00,Salesforce
SFTXN5856,SF1856,SFACC1856,Refund,27040,USD,OPP0856,Prospecting,CAMP020,2025-05-11 00:00:00,Salesforce
SFTXN5634,SF1634,SFACC1634,Order,5074,USD,OPP0634,Qualification,CAMP033,2025-03-31 00:00:00,Salesforce
SFTXN5728,SF1728,SFACC1728,Payment,33923,USD,OPP0728,Closed Won,CAMP012,2024-10-11 00:00:00,Salesforce
SFTXN5529,SF1529,SFACC1529,Order,7431,USD,OPP0529,Closed Lost,CAMP017,2025-01-16 00:00:00,Salesforce
SFTXN5514,SF1514,SFACC1514,Invoice,42928,USD,OPP0514,Closed Lost,CAMP018,2024-01-31 00:00:00,Salesforce
SFTXN5525,SF1525,SFACC1525,Payment,23965,USD,OPP0525,Closed Won,CAMP032,2024-06-22 00:00:00,Salesforce
SFTXN5919,SF1919,SFACC1919,Refund,7350,USD,OPP0919,Qualification,CAMP049,2024-04-23 00:00:00,Salesforce
SFTXN5149,SF1149,SFACC1149,Refund,45923,USD,OPP0149,Qualification,CAMP042,2025-07-10 00:00:00,Salesforce
SFTXN5077,SF1077,SFACC1077,Order,25959,USD,OPP0077,Proposal,CAMP014,2025-10-02 00:00:00,Salesforce
SFTXN5886,SF1886,SFACC1886,Refund,49226,USD,OPP0886,Qualification,CAMP028,2025-07-20 00:00:00,Salesforce
SFTXN5416,SF1416,SFACC1416,Payment,31479,USD,OPP0416,Prospecting,CAMP031,2025-03-22 00:00:00,Salesforce
SFTXN5662,SF1662,SFACC1662,Refund,26694,USD,OPP0662,Proposal,CAMP037,2025-10-19 00:00:00,Salesforce
SFTXN5793,SF1793,SFACC1793,Credit,46062,USD,OPP0793,Proposal,CAMP011,2024-05-02 00:00:00,Salesforce
SFTXN5916,SF1916,SFACC1916,Order,26792,USD,OPP0916,Closed Lost,CAMP008,2024-12-21 00:00:00,Salesforce
SFTXN5870,SF1870,SFACC1870,Payment,29440,USD,OPP0870,Closed Lost,CAMP016,2025-08-03 00:00:00,Salesforce
SFTXN5621,SF1621,SFACC1621,Order,3188,USD,OPP0621,Prospecting,CAMP049,2024-05-04 00:00:00,Salesforce
SFTXN5049,SF1049,SFACC1049,Order,8179,USD,OPP0049,Closed Lost,CAMP012,2024-10-08 00:00:00,Salesforce
SFTXN5179,SF1179,SFACC1179,Payment,16295,USD,OPP0179,Closed Won,CAMP004,2024-05-02 00:00:00,Salesforce
SFTXN5705,SF1705,SFACC1705,Invoice,9808,USD,OPP0705,Closed Won,CAMP031,2025-08-26 00:00:00,Salesforce
SFTXN5669,SF1669,SFACC1669,Payment,20147,USD,OPP0669,Proposal,CAMP044,2025-07-09 00:00:00,Salesforce
SFTXN5857,SF1857,SFACC1857,Invoice,39758,USD,OPP0857,Proposal,CAMP033,2024-09-30 00:00:00,Salesforce
SFTXN5515,SF1515,SFACC1515,Credit,8413,USD,OPP0515,Negotiation,CAMP003,2026-03-04 00:00:00,Salesforce
SFTXN5893,SF1893,SFACC1893,Credit,49162,USD,OPP0893,Closed Won,CAMP034,2024-12-17 00:00:00,Salesforce
SFTXN5904,SF1904,SFACC1904,Refund,8947,USD,OPP0904,Prospecting,CAMP038,2025-04-03 00:00:00,Salesforce
SFTXN5462,SF1462,SFACC1462,Order,38671,USD,OPP0462,Prospecting,CAMP020,2024-06-16 00:00:00,Salesforce
SFTXN5059,SF1059,SFACC1059,Credit,45465,USD,OPP0059,Proposal,CAMP016,2024-01-15 00:00:00,Salesforce
SFTXN5221,SF1221,SFACC1221,Refund,4801,USD,OPP0221,Closed Won,CAMP030,2024-06-29 00:00:00,Salesforce
SFTXN5274,SF1274,SFACC1274,Payment,25085,USD,OPP0274,Qualification,CAMP009,2025-11-09 00:00:00,Salesforce
SFTXN5610,SF1610,SFACC1610,Credit,5521,USD,OPP0610,Closed Won,CAMP038,2025-07-16 00:00:00,Salesforce
SFTXN5420,SF1420,SFACC1420,Order,17755,USD,OPP0420,Negotiation,CAMP024,2025-09-13 00:00:00,Salesforce
SFTXN5318,SF1318,SFACC1318,Payment,47938,USD,OPP0318,Prospecting,CAMP036,2025-08-20 00:00:00,Salesforce
SFTXN5354,SF1354,SFACC1354,Credit,47941,USD,OPP0354,Prospecting,CAMP020,2025-11-22 00:00:00,Salesforce
SFTXN5877,SF1877,SFACC1877,Credit,12767,USD,OPP0877,Negotiation,CAMP008,2025-12-22 00:00:00,Salesforce
SFTXN5222,SF1222,SFACC1222,Credit,32366,USD,OPP0222,Prospecting,CAMP013,2024-09-23 00:00:00,Salesforce
SFTXN5016,SF1016,SFACC1016,Order,30556,USD,OPP0016,Closed Won,CAMP013,2025-08-17 00:00:00,Salesforce
SFTXN5111,SF1111,SFACC1111,Order,42175,USD,OPP0111,Prospecting,CAMP007,2025-11-18 00:00:00,Salesforce
SFTXN5212,SF1212,SFACC1212,Credit,33812,USD,OPP0212,Proposal,CAMP002,2024-05-07 00:00:00,Salesforce
SFTXN5530,SF1530,SFACC1530,Refund,24161,USD,OPP0530,Closed Won,CAMP047,2025-04-15 00:00:00,Salesforce
SFTXN5676,SF1676,SFACC1676,Refund,1356,USD,OPP0676,Closed Won,CAMP046,2025-05-21 00:00:00,Salesforce
SFTXN5289,SF1289,SFACC1289,Invoice,27666,USD,OPP0289,Prospecting,CAMP023,2024-10-10 00:00:00,Salesforce
SFTXN5526,SF1526,SFACC1526,Invoice,25706,USD,OPP0526,Qualification,CAMP042,2025-01-19 00:00:00,Salesforce
SFTXN5890,SF1890,SFACC1890,Credit,37386,USD,OPP0890,Negotiation,CAMP044,2024-06-10 00:00:00,Salesforce
SFTXN5567,SF1567,SFACC1567,Order,24519,USD,OPP0567,Proposal,CAMP006,2025-06-19 00:00:00,Salesforce
SFTXN5913,SF1913,SFACC1913,Order,42769,USD,OPP0913,Closed Lost,CAMP022,2024-02-12 00:00:00,Salesforce
SFTXN5367,SF1367,SFACC1367,Refund,16543,USD,OPP0367,Proposal,CAMP020,2024-04-22 00:00:00,Salesforce
SFTXN5371,SF1371,SFACC1371,Credit,45168,USD,OPP0371,Prospecting,CAMP036,2025-10-05 00:00:00,Salesforce
SFTXN5364,SF1364,SFACC1364,Payment,5901,USD,OPP0364,Closed Lost,CAMP027,2024-11-29 00:00:00,Salesforce
SFTXN5005,SF1005,SFACC1005,Invoice,16868,USD,OPP0005,Proposal,CAMP046,2024-11-08 00:00:00,Salesforce
SFTXN5616,SF1616,SFACC1616,Credit,16561,USD,OPP0616,Proposal,CAMP026,2025-03-09 00:00:00,Salesforce
SFTXN5685,SF1685,SFACC1685,Refund,15716,USD,OPP0685,Closed Lost,CAMP008,2025-05-06 00:00:00,Salesforce
SFTXN5406,SF1406,SFACC1406,Invoice,27276,USD,OPP0406,Prospecting,CAMP025,2024-12-13 00:00:00,Salesforce
SFTXN5486,SF1486,SFACC1486,Payment,44707,USD,OPP0486,Prospecting,CAMP007,2025-05-11 00:00:00,Salesforce
SFTXN5147,SF1147,SFACC1147,Invoice,40816,USD,OPP0147,Qualification,CAMP018,2024-03-27 00:00:00,Salesforce
SFTXN5489,SF1489,SFACC1489,Credit,41509,USD,OPP0489,Negotiation,CAMP045,2024-03-20 00:00:00,Salesforce
SFTXN5480,SF1480,SFACC1480,Credit,45872,USD,OPP0480,Qualification,CAMP027,2026-01-16 00:00:00,Salesforce
SFTXN5136,SF1136,SFACC1136,Credit,26569,USD,OPP0136,Qualification,CAMP037,2025-10-27 00:00:00,Salesforce
SFTXN5860,SF1860,SFACC1860,Order,3105,USD,OPP0860,Prospecting,CAMP028,2025-10-18 00:00:00,Salesforce
SFTXN5949,SF1949,SFACC1949,Payment,40375,USD,OPP0949,Proposal,CAMP045,2024-06-05 00:00:00,Salesforce
SFTXN5377,SF1377,SFACC1377,Credit,35243,USD,OPP0377,Proposal,CAMP012,2024-01-26 00:00:00,Salesforce
SFTXN5146,SF1146,SFACC1146,Order,29596,USD,OPP0146,Closed Won,CAMP017,2024-12-19 00:00:00,Salesforce
SFTXN5429,SF1429,SFACC1429,Refund,19154,USD,OPP0429,Qualification,CAMP024,2024-03-25 00:00:00,Salesforce
SFTXN5546,SF1546,SFACC1546,Invoice,31275,USD,OPP0546,Prospecting,CAMP006,2025-07-22 00:00:00,Salesforce
SFTXN5763,SF1763,SFACC1763,Refund,5046,USD,OPP0763,Qualification,CAMP016,2025-02-27 00:00:00,Salesforce
SFTXN5413,SF1413,SFACC1413,Invoice,21940,USD,OPP0413,Closed Won,CAMP034,2025-02-08 00:00:00,Salesforce
SFTXN5651,SF1651,SFACC1651,Payment,47388,USD,OPP0651,Negotiation,CAMP023,2025-12-19 00:00:00,Salesforce
SFTXN5138,SF1138,SFACC1138,Invoice,43661,USD,OPP0138,Closed Lost,CAMP042,2025-12-02 00:00:00,Salesforce
SFTXN5785,SF1785,SFACC1785,Order,7999,USD,OPP0785,Prospecting,CAMP011,2024-06-27 00:00:00,Salesforce
SFTXN5248,SF1248,SFACC1248,Payment,2257,USD,OPP0248,Prospecting,CAMP010,2024-07-21 00:00:00,Salesforce
SFTXN5914,SF1914,SFACC1914,Credit,24171,USD,OPP0914,Proposal,CAMP008,2024-04-04 00:00:00,Salesforce
SFTXN5178,SF1178,SFACC1178,Order,16605,USD,OPP0178,Qualification,CAMP004,2025-09-15 00:00:00,Salesforce
SFTXN5846,SF1846,SFACC1846,Order,5645,USD,OPP0846,Negotiation,CAMP012,2026-01-23 00:00:00,Salesforce
SFTXN5405,SF1405,SFACC1405,Order,39923,USD,OPP0405,Closed Won,CAMP009,2025-03-25 00:00:00,Salesforce
SFTXN5612,SF1612,SFACC1612,Refund,10870,USD,OPP0612,Prospecting,CAMP017,2025-06-16 00:00:00,Salesforce
SFTXN5912,SF1912,SFACC1912,Payment,20443,USD,OPP0912,Closed Lost,CAMP035,2025-02-17 00:00:00,Salesforce
SFTXN5658,SF1658,SFACC1658,Payment,35459,USD,OPP0658,Negotiation,CAMP037,2026-01-01 00:00:00,Salesforce
SFTXN5422,SF1422,SFACC1422,Invoice,4213,USD,OPP0422,Closed Won,CAMP039,2024-12-19 00:00:00,Salesforce
SFTXN5819,SF1819,SFACC1819,Order,27818,USD,OPP0819,Qualification,CAMP024,2024-07-05 00:00:00,Salesforce
SFTXN5865,SF1865,SFACC1865,Order,24813,USD,OPP0865,Proposal,CAMP012,2024-07-28 00:00:00,Salesforce
SFTXN5327,SF1327,SFACC1327,Credit,19208,USD,OPP0327,Prospecting,CAMP023,2024-10-21 00:00:00,Salesforce
SFTXN5151,SF1151,SFACC1151,Refund,45661,USD,OPP0151,Qualification,CAMP047,2024-01-07 00:00:00,Salesforce
SFTXN5262,SF1262,SFACC1262,Refund,4304,USD,OPP0262,Qualification,CAMP035,2024-08-29 00:00:00,Salesforce
SFTXN5541,SF1541,SFACC1541,Credit,16192,USD,OPP0541,Negotiation,CAMP049,2024-02-08 00:00:00,Salesforce
SFTXN5154,SF1154,SFACC1154,Refund,21184,USD,OPP0154,Prospecting,CAMP008,2026-01-23 00:00:00,Salesforce
SFTXN5082,SF1082,SFACC1082,Order,40730,USD,OPP0082,Negotiation,CAMP026,2025-08-21 00:00:00,Salesforce
SFTXN5092,SF1092,SFACC1092,Payment,16440,USD,OPP0092,Qualification,CAMP047,2025-06-13 00:00:00,Salesforce
SFTXN5749,SF1749,SFACC1749,Refund,41245,USD,OPP0749,Closed Won,CAMP043,2026-03-19 00:00:00,Salesforce
SFTXN5660,SF1660,SFACC1660,Invoice,37884,USD,OPP0660,Negotiation,CAMP047,2025-07-19 00:00:00,Salesforce
SFTXN5121,SF1121,SFACC1121,Payment,32880,USD,OPP0121,Negotiation,CAMP036,2024-05-19 00:00:00,Salesforce
SFTXN5436,SF1436,SFACC1436,Invoice,18428,USD,OPP0436,Negotiation,CAMP017,2025-11-12 00:00:00,Salesforce
SFTXN5776,SF1776,SFACC1776,Refund,22964,USD,OPP0776,Negotiation,CAMP020,2025-07-24 00:00:00,Salesforce
SFTXN5114,SF1114,SFACC1114,Credit,7168,USD,OPP0114,Negotiation,CAMP020,2024-11-20 00:00:00,Salesforce
SFTXN5894,SF1894,SFACC1894,Invoice,21491,USD,OPP0894,Closed Won,CAMP033,2024-02-29 00:00:00,Salesforce
SFTXN5583,SF1583,SFACC1583,Credit,33291,USD,OPP0583,Proposal,CAMP008,2024-03-31 00:00:00,Salesforce
SFTXN5298,SF1298,SFACC1298,Refund,37502,USD,OPP0298,Prospecting,CAMP013,2025-01-31 00:00:00,Salesforce
SFTXN5101,SF1101,SFACC1101,Order,35067,USD,OPP0101,Closed Lost,CAMP014,2025-03-07 00:00:00,Salesforce
SFTXN5815,SF1815,SFACC1815,Refund,41814,USD,OPP0815,Proposal,CAMP050,2026-03-03 00:00:00,Salesforce
SFTXN5292,SF1292,SFACC1292,Credit,13729,USD,OPP0292,Proposal,CAMP036,2024-05-04 00:00:00,Salesforce
SFTXN5366,SF1366,SFACC1366,Payment,8759,USD,OPP0366,Closed Won,CAMP023,2024-02-23 00:00:00,Salesforce
SFTXN5618,SF1618,SFACC1618,Order,17535,USD,OPP0618,Closed Won,CAMP043,2024-01-05 00:00:00,Salesforce
SFTXN5545,SF1545,SFACC1545,Refund,41725,USD,OPP0545,Prospecting,CAMP030,2026-01-23 00:00:00,Salesforce
SFTXN5840,SF1840,SFACC1840,Order,6350,USD,OPP0840,Prospecting,CAMP004,2025-07-26 00:00:00,Salesforce
SFTXN5754,SF1754,SFACC1754,Invoice,29871,USD,OPP0754,Negotiation,CAMP023,2024-02-08 00:00:00,Salesforce
SFTXN5653,SF1653,SFACC1653,Order,24096,USD,OPP0653,Qualification,CAMP032,2024-06-26 00:00:00,Salesforce
SFTXN5356,SF1356,SFACC1356,Order,26875,USD,OPP0356,Closed Won,CAMP038,2024-06-08 00:00:00,Salesforce
SFTXN5012,SF1012,SFACC1012,Invoice,15368,USD,OPP0012,Closed Won,CAMP041,2025-05-14 00:00:00,Salesforce
SFTXN5824,SF1824,SFACC1824,Order,17001,USD,OPP0824,Proposal,CAMP050,2024-05-31 00:00:00,Salesforce
SFTXN5745,SF1745,SFACC1745,Refund,24641,USD,OPP0745,Prospecting,CAMP024,2024-03-12 00:00:00,Salesforce
SFTXN5137,SF1137,SFACC1137,Order,35651,USD,OPP0137,Negotiation,CAMP041,2025-08-21 00:00:00,Salesforce
SFTXN5497,SF1497,SFACC1497,Order,46899,USD,OPP0497,Negotiation,CAMP023,2025-09-30 00:00:00,Salesforce
SFTXN5177,SF1177,SFACC1177,Invoice,49023,USD,OPP0177,Prospecting,CAMP010,2025-07-04 00:00:00,Salesforce
SFTXN5316,SF1316,SFACC1316,Credit,12525,USD,OPP0316,Qualification,CAMP004,2025-04-22 00:00:00,Salesforce
SFTXN5093,SF1093,SFACC1093,Credit,1814,USD,OPP0093,Qualification,CAMP021,2024-09-29 00:00:00,Salesforce
SFTXN5487,SF1487,SFACC1487,Invoice,42501,USD,OPP0487,Qualification,CAMP030,2024-12-08 00:00:00,Salesforce
SFTXN5258,SF1258,SFACC1258,Payment,44485,USD,OPP0258,Closed Won,CAMP050,2024-11-27 00:00:00,Salesforce
SFTXN5712,SF1712,SFACC1712,Credit,49594,USD,OPP0712,Closed Won,CAMP049,2025-02-21 00:00:00,Salesforce
SFTXN5022,SF1022,SFACC1022,Payment,42664,USD,OPP0022,Qualification,CAMP041,2024-06-07 00:00:00,Salesforce
SFTXN5841,SF1841,SFACC1841,Order,3812,USD,OPP0841,Closed Won,CAMP012,2025-07-26 00:00:00,Salesforce
SFTXN5241,SF1241,SFACC1241,Payment,20678,USD,OPP0241,Closed Lost,CAMP025,2025-09-06 00:00:00,Salesforce
SFTXN5277,SF1277,SFACC1277,Credit,38124,USD,OPP0277,Closed Lost,CAMP016,2026-01-26 00:00:00,Salesforce
SFTXN5866,SF1866,SFACC1866,Invoice,23433,USD,OPP0866,Negotiation,CAMP019,2024-03-17 00:00:00,Salesforce
SFTXN5281,SF1281,SFACC1281,Order,29431,USD,OPP0281,Prospecting,CAMP038,2025-08-24 00:00:00,Salesforce
SFTXN5198,SF1198,SFACC1198,Refund,5088,USD,OPP0198,Prospecting,CAMP014,2025-05-29 00:00:00,Salesforce
SFTXN5237,SF1237,SFACC1237,Payment,32655,USD,OPP0237,Proposal,CAMP025,2024-05-21 00:00:00,Salesforce
SFTXN5134,SF1134,SFACC1134,Refund,11264,USD,OPP0134,Proposal,CAMP013,2024-12-09 00:00:00,Salesforce
SFTXN5570,SF1570,SFACC1570,Order,14766,USD,OPP0570,Negotiation,CAMP049,2025-10-28 00:00:00,Salesforce
SFTXN5187,SF1187,SFACC1187,Payment,35628,USD,OPP0187,Closed Won,CAMP030,2025-05-29 00:00:00,Salesforce
SFTXN5273,SF1273,SFACC1273,Invoice,32172,USD,OPP0273,Proposal,CAMP044,2025-02-23 00:00:00,Salesforce
SFTXN5240,SF1240,SFACC1240,Credit,42495,USD,OPP0240,Closed Lost,CAMP041,2024-09-20 00:00:00,Salesforce
SFTXN5083,SF1083,SFACC1083,Order,43669,USD,OPP0083,Proposal,CAMP025,2024-07-23 00:00:00,Salesforce
SFTXN5907,SF1907,SFACC1907,Invoice,21707,USD,OPP0907,Closed Won,CAMP043,2025-03-10 00:00:00,Salesforce
SFTXN5394,SF1394,SFACC1394,Payment,9727,USD,OPP0394,Qualification,CAMP002,2025-06-08 00:00:00,Salesforce
SFTXN5461,SF1461,SFACC1461,Refund,805,USD,OPP0461,Closed Lost,CAMP047,2025-09-13 00:00:00,Salesforce
SFTXN5903,SF1903,SFACC1903,Invoice,4668,USD,OPP0903,Closed Won,CAMP012,2025-10-07 00:00:00,Salesforce
SFTXN5825,SF1825,SFACC1825,Payment,10041,USD,OPP0825,Closed Lost,CAMP004,2024-12-28 00:00:00,Salesforce
SFTXN5426,SF1426,SFACC1426,Refund,24653,USD,OPP0426,Proposal,CAMP035,2024-08-01 00:00:00,Salesforce
SFTXN5340,SF1340,SFACC1340,Order,30180,USD,OPP0340,Closed Won,CAMP046,2024-01-31 00:00:00,Salesforce
